22.438074 1.859410 -0.533084 0.225065 0.716072 0.688440 0.529728 2.091228 0.362913 -0.482018 -1.873192 -1.849265 -0.686621 -0.143640 1.090761 -0.718073 -0.812746 -1.033072 0.158633 -0.072545 1.303252 1.038161 
21.734130 1.326531 2.026371 1.830053 1.168262 -0.964526 0.313538 -0.612543 0.399006 -1.062619 -1.265343 0.677232 -0.594360 -0.151772 -1.954793 -1.224251 0.295946 -0.053090 0.133234 0.764840 0.156961 0.117857 
16.676999 1.784283 2.550301 1.941002 0.788587 0.555678 -0.855244 -0.313824 0.535019 0.762109 0.990757 -1.152257 -0.194159 -1.082886 -0.432824 -0.060499 -0.840276 -0.938992 -0.104706 -0.712369 -1.073937 -0.361482 
24.115345 2.300296 -3.198834 1.305404 1.223025 -0.689767 0.766779 0.988164 0.864745 0.342599 0.008099 -0.807255 -0.270987 -0.012324 0.997680 -0.399544 -0.718890 0.549371 0.437486 -0.731421 -0.434101 -0.220229 
21.623571 2.633466 -2.069235 3.272704 0.724741 0.373207 0.652679 0.175050 -0.083125 -0.296521 -0.576111 0.293787 -0.310116 0.328554 -0.094385 -0.839224 0.117625 0.343203 -1.137849 0.249729 -0.153118 -0.971596 
18.646564 2.770558 2.674666 2.196417 -0.567583 1.005307 0.864090 -0.067075 -0.119465 -0.212664 -1.488716 -0.571318 -1.037031 -1.001161 -0.122792 -0.392838 -0.759411 -0.614005 0.207555 0.159652 -0.241983 0.088355 
21.619382 2.214238 2.426881 -1.852410 1.571580 1.277344 0.644885 -1.137239 -0.157335 -0.689052 0.792198 -0.361255 -0.683736 0.625222 -0.270802 -1.106308 -0.504152 0.090595 -0.493996 0.580672 -0.781346 0.028256 
17.832735 3.241852 -0.222379 1.837664 -0.969886 -0.303416 0.054737 0.022900 -1.618245 0.218834 0.882044 0.142899 -1.026941 -0.222693 0.756409 1.699119 0.849720 -0.282827 -1.499803 -1.750786 0.288561 1.144092 
20.941133 2.288071 2.887113 -0.659368 1.713417 0.978894 0.726341 -1.678710 -0.872519 -0.742547 0.403214 -0.024129 -0.830692 0.379604 -0.510664 -0.632587 -0.027384 -0.258395 -0.674028 -0.287418 0.507005 -0.397146 
19.051756 3.446284 -0.566385 3.193678 -1.787283 1.374070 0.290809 -1.228336 -1.130268 0.800791 0.112621 -0.052005 0.283688 0.197404 0.263590 -0.159729 0.042914 -0.276928 -0.594624 -0.305468 -0.118244 -0.340296 
18.458390 2.961290 0.423876 3.128803 -1.459837 2.034023 0.124870 -1.080079 -0.513919 -0.297106 0.372504 0.352661 -0.450070 -0.664739 -0.259700 -0.530557 0.342494 -0.000968 -0.506494 0.051518 -0.420822 -0.646459 
18.639093 1.807088 2.508779 2.716010 0.491799 -0.139964 -0.797847 0.352633 -0.065513 -0.442993 -0.489084 -0.482036 0.086763 -0.711571 0.081415 -0.241611 -1.038221 0.485953 -1.363122 -0.021893 0.010317 -0.939815 
20.971396 2.244676 -1.019041 3.808311 -0.812142 0.950015 -0.718611 0.092023 -0.985933 -0.331806 -0.545527 -0.415410 -0.272455 -0.181943 -0.488101 0.093446 0.095653 -0.227706 -0.110180 0.420964 0.369627 0.278815 
22.591941 2.397423 -0.406306 0.617375 0.679107 0.647523 0.270615 -1.470484 0.067902 2.339798 1.465901 0.500231 -2.100733 0.368435 -0.063193 0.078689 0.220205 -0.051491 -0.877016 0.180383 -1.185391 -1.281551 
22.092905 2.606694 -2.843081 0.915771 1.299929 1.831570 0.001205 -1.538284 -0.132940 -0.211659 0.542542 -0.377030 0.019584 0.924343 -0.381043 0.294995 0.652297 -0.800424 -0.819013 -0.082371 0.139421 0.564190 
19.622543 2.244105 1.951910 2.827685 -0.841019 0.360496 -0.195510 0.066858 -1.298302 -1.320872 -1.221976 -0.721732 -0.032319 0.459105 0.550168 0.242391 -0.758747 0.284020 -0.716758 -0.097851 0.301926 0.160526 
21.053633 1.477365 0.988755 -2.400620 3.123114 0.129609 -0.822964 0.141688 -0.741502 0.697557 -0.090619 -0.164064 0.000755 -0.404868 -0.517071 -0.437014 -0.495238 0.153126 -0.274224 0.433837 -0.069062 0.748806 
21.209230 2.230326 -0.618465 2.679949 -1.837110 1.070598 -0.852272 1.624333 -0.570243 0.385642 -1.103455 0.009505 -0.728620 0.592044 0.100324 0.408153 0.573492 0.230199 -1.071159 -0.246712 -0.343304 -0.302899 
21.173518 2.601344 2.833216 1.843035 0.220644 0.710874 0.568651 -0.140365 -0.803231 0.182848 0.150567 -0.231795 0.867076 -0.609015 -0.528567 -0.691895 -1.644256 -0.211056 -0.207645 -0.447074 -0.531929 -1.330083 
22.128989 1.793052 -0.367701 1.381517 3.528023 -0.112147 1.073271 -0.228827 -0.335579 0.145739 -0.686809 0.391224 -0.006142 -0.468293 -0.198962 -0.141110 -1.146301 -0.734172 -0.048724 -0.741343 -0.662094 -0.641571 
23.845799 1.480164 -0.740105 -0.023592 0.818443 0.936947 -0.557105 0.171690 -2.164691 -2.022475 -0.584152 -0.947807 -1.168456 0.131465 0.567701 -0.170229 0.731977 1.246093 1.096344 0.690185 1.183556 0.804211 
23.947142 1.493878 1.104792 0.695339 2.143730 0.466603 -2.503636 -0.881204 -1.664323 0.177197 -0.831813 0.211211 0.629164 -0.233137 0.972250 0.118629 -0.439045 0.455982 -0.902033 0.498041 0.109325 -0.127073 
21.513868 0.362204 -1.973381 3.664901 -0.207332 0.296750 0.121566 0.607802 0.627418 -0.182728 0.116948 -0.301083 -0.482564 -0.448611 0.200704 -0.790111 -0.481282 0.191872 -0.357993 -0.124619 -0.274270 -0.203988 
19.162568 2.458664 -0.798476 3.691825 -0.550521 0.746631 -0.807591 0.065996 -0.469838 -0.133174 0.793540 -0.156647 -0.770457 -0.120593 0.469753 0.732116 -0.465095 -0.530958 -0.795700 -0.903396 -0.071994 0.074578 
23.098325 1.745047 3.355295 -0.207787 0.543268 0.914762 -1.039111 1.191064 -1.328158 0.809896 -1.226812 -0.093225 -0.472014 -0.361005 -0.494349 -0.458231 -0.022194 -0.358226 -0.305572 -0.057957 -0.308551 -0.081095 
20.295865 2.280565 -0.829292 3.799670 -0.446411 -1.336442 -0.141750 0.211417 0.302974 0.183083 -0.002832 -0.186002 -0.491133 -0.264474 -0.282098 0.748232 -0.012651 0.396188 -0.023662 -1.150640 -0.482082 0.007904 
20.000365 2.634775 2.068009 -0.047538 -1.815906 1.548889 -0.762318 -0.645688 1.202819 0.464274 0.308982 -1.095173 0.256376 1.381949 -0.143868 0.307728 0.191980 -0.252612 -0.862464 -1.656482 -0.604696 0.155741 
20.694846 3.986099 -2.188950 2.029403 -0.939079 0.756914 -1.278119 0.797915 -1.120174 1.766521 0.652623 0.174117 0.234542 0.079715 0.238714 0.346760 0.472987 0.570652 -0.438040 -0.714830 -0.761660 -0.680011 
14.061097 3.027841 1.798054 1.731770 0.711194 1.635404 0.587743 0.972358 -1.228076 -0.028635 -0.361911 -0.332477 0.043091 -0.377303 -1.627086 -0.343609 0.478772 0.219052 -1.398999 -0.359786 -0.944891 -1.174664 
19.580750 3.317388 -0.011522 2.331676 -1.099183 1.520254 1.460098 1.859235 -0.171204 -0.783945 -0.506855 -0.436181 -0.437116 0.114258 -0.343485 0.436369 -0.454214 -1.294063 -1.086810 -0.835022 -0.301219 0.038929 
19.714060 4.010034 -2.989418 1.196136 -0.300477 0.817955 -0.919474 1.735298 0.193834 0.126059 0.668877 -0.722179 -1.083788 0.122066 -0.271114 1.077055 0.212216 -0.630886 -0.007517 0.750469 0.543734 -0.518847 
23.470084 -0.232502 -2.973943 0.833394 -2.023604 0.659479 -0.568001 0.730926 0.202809 0.759639 0.014468 -0.071108 0.010201 0.279814 1.038888 0.894795 -0.701425 -0.920221 0.065714 0.326320 0.679219 0.762638 
11.989648 5.596507 0.046534 2.847185 -0.231673 -0.744782 -1.922239 0.144043 -0.555529 0.267673 1.543101 1.088405 -0.757348 -0.134799 0.572509 -0.491873 -1.267979 -0.655942 0.422572 -0.380425 -0.089983 0.300547 
25.228284 0.646530 -3.783657 0.983321 -0.681401 -0.041281 -1.225497 0.916411 0.742462 0.453986 0.286165 0.700364 0.131937 -0.112686 -0.111602 0.232870 0.078081 0.287237 0.403642 0.421688 0.197143 0.120815 
22.434601 1.275206 -1.294407 3.378922 -1.403027 1.318511 -0.063562 -0.686873 0.533796 0.770724 -0.438597 -0.251439 -0.541471 -0.382543 0.390696 -0.291209 -0.479170 0.232409 -0.007623 0.029684 -0.792483 -0.022339 
19.642255 3.044215 -3.633065 0.325149 -0.812049 -0.041825 1.354674 1.184901 0.537647 -0.396490 0.167643 0.883151 -0.500439 0.723440 -0.069198 -0.277289 -0.497761 0.088370 -0.095588 0.186150 0.386598 0.485981 
17.875496 3.267263 -0.964283 3.120975 -0.338861 -0.974429 1.283547 -0.280601 -1.563829 0.079594 -0.791781 -0.001560 1.075045 0.835501 -0.033662 -0.376941 -0.566350 -0.533646 0.204273 0.173745 0.429013 -0.775753 
23.381087 1.348177 -3.853083 1.528325 0.349752 1.193057 -0.053505 -0.420824 -0.286356 -0.410297 0.279207 0.314164 -0.029366 0.233486 -0.038646 -0.149836 -0.008989 -0.094867 0.225176 0.449002 0.274168 0.499434 
21.011444 1.452450 -2.530094 3.037833 0.166259 -0.248272 -0.778174 0.537889 0.314255 -0.618766 -0.532690 0.686678 -0.167175 -0.002609 0.209654 0.582737 0.622298 -0.738193 -0.847494 0.187477 0.209267 -0.090881 
20.618876 2.780472 -1.195050 3.045427 -0.602441 1.648031 -0.767633 -1.059283 -1.029483 -0.788223 0.357540 0.153209 -0.930634 0.480427 -0.070790 -0.414140 0.742020 0.526243 0.372637 0.335036 -0.392849 -0.410046 
20.916725 3.006140 1.555977 2.629766 1.195279 0.988674 0.249175 -0.754870 -0.122529 -0.512366 -1.384646 0.117536 -1.121056 0.889897 0.084420 -0.174989 -1.032445 0.118604 -0.571358 -0.972136 -0.217978 -0.964954 
24.300007 1.363940 -2.761345 3.378994 -0.003379 -0.266631 0.086438 0.117926 0.348261 0.026976 -0.234960 0.283097 -0.481766 -0.165562 0.403831 0.053839 -0.275637 0.013311 -0.044661 -0.062602 -0.289905 -0.126224 
18.003234 2.065598 -0.199355 1.102808 2.068759 -0.288379 1.701838 -0.776059 -0.648744 -2.307144 0.512223 -0.948792 0.403531 -1.129991 0.574521 -0.008250 0.803789 -0.521834 0.610651 -0.848728 -0.358397 0.257552 
23.318960 1.050032 -1.762829 2.580858 1.123594 1.699320 0.254996 -0.414728 0.083149 -1.313081 0.455226 -0.394041 0.024790 -0.180700 -1.566436 -0.166445 -0.373180 -0.640823 -0.389202 -0.050868 0.489699 0.540700 
17.504159 1.856414 -3.527219 1.912442 -0.983296 0.826988 0.363873 0.354964 -0.665149 0.385075 0.100562 0.254744 -0.010121 0.320993 0.303955 0.364759 -0.087426 0.618648 -0.522772 0.456217 -0.325471 -0.141766 
17.532035 3.519375 1.013690 2.232243 0.252168 2.492232 0.948360 -0.581891 -0.899138 0.879163 -0.927190 0.147324 -0.791838 -0.083924 -0.742806 -0.598876 -0.811453 -0.947699 -0.750586 -0.029997 -0.279864 -0.519919 
15.689486 5.569376 -1.254817 2.644702 -1.491166 -0.136550 0.411728 1.942235 0.220657 -1.570416 0.514454 0.278829 -0.274421 -0.107342 -0.895963 0.118516 0.469246 -0.297549 -0.253694 -0.844164 -0.099186 0.624901 
21.790873 1.937799 0.715186 -0.890439 0.358157 1.973794 -0.574527 -0.141698 -0.614918 -1.316070 -1.824341 0.438364 0.455525 0.956742 0.664779 0.538597 -0.319670 0.552106 -2.277836 0.203087 0.008152 1.095009 
24.259445 1.619993 -0.993513 1.014500 -0.388176 0.513512 -0.396387 -2.199796 -1.693350 -0.453102 -0.400800 -0.591276 0.461605 1.606366 -0.416462 0.682840 1.748844 0.481521 0.878960 0.961537 -0.751844 -0.064980 
24.782347 1.395635 0.384978 2.842698 -0.953316 1.730251 -0.304440 -0.054947 -2.213935 -0.812381 -0.135529 -0.379838 -0.471038 0.606948 -0.297805 0.146035 0.135510 -0.372885 -0.128263 0.931432 -0.542660 -0.110815 
20.350721 1.424714 -2.350737 3.536499 -0.150295 0.475895 -0.577846 -0.352358 -0.838613 0.273152 -0.032871 0.228937 0.025642 0.148265 -0.262575 0.284559 0.057573 -0.193867 -0.412998 0.034049 -0.083563 0.191148 
20.813140 1.492606 -1.485986 2.975078 0.332868 -0.132236 0.526159 -0.234628 1.014389 1.017177 0.526649 0.089562 0.162347 0.373617 -0.789662 -0.357358 -1.481984 -1.621132 -0.217009 -0.503768 -0.284505 0.090421 
17.842196 3.751413 -3.216652 1.732326 -0.644238 -1.841221 0.476790 0.503194 0.057409 0.792040 0.134008 0.545819 -0.554045 -0.119810 0.639472 0.280510 -0.176757 0.122671 0.381664 0.579815 0.287336 0.019669 
22.138282 2.427439 -2.417628 0.491665 -0.347792 1.122003 -0.210732 -1.612581 0.967079 -0.891186 -0.006951 -1.177520 -0.469401 0.750993 -0.419942 1.873377 0.586467 0.582268 0.952299 -0.556199 0.172779 0.611003 
21.814913 2.526335 -0.963702 2.484549 0.044744 1.975562 1.580944 -0.530537 1.069662 -0.936332 0.330677 -0.003399 -0.168205 0.282039 -1.087430 -0.633481 -1.002829 -0.816591 -0.326453 -0.613771 -0.340711 -0.344734 
22.084906 2.864897 -1.905532 -0.096075 -0.513256 1.755139 -0.594766 -1.645940 0.192698 -0.081120 0.507106 -2.226062 0.565709 0.152502 -0.122340 0.312317 0.371546 1.746169 0.491782 0.871394 0.229030 -0.010300 
22.179441 2.271207 -0.493002 3.199098 -1.061411 -0.026909 1.453623 0.212089 -0.990978 -0.935490 0.824320 -0.714983 0.696093 0.132786 -1.423414 0.011889 0.491768 -0.279711 -0.309177 -0.422852 -0.197164 -0.166576 
20.920709 3.413938 -0.496833 0.130826 -1.759304 1.917818 1.785407 0.407278 0.396398 -0.769693 1.455316 -0.555660 -0.241433 1.465352 0.425128 -0.406252 -1.169233 0.168726 -0.669074 -1.173210 -0.806921 -0.104636 
19.302441 3.438544 -0.899634 -0.193287 1.364685 0.367546 -1.891451 -0.506083 1.590747 2.495116 0.108551 -0.390338 0.306842 -0.442501 -0.897565 0.599890 -0.837442 -0.535688 0.119488 0.674312 -1.207780 0.174592 
19.691867 4.236962 -2.292697 1.430827 -0.616342 0.514645 2.237286 1.566248 0.687694 -0.203968 -0.071756 -0.063426 -0.314233 -0.277338 -0.637046 -1.279598 0.330883 -0.022535 0.593314 -0.665861 -0.970591 0.054495 
22.865322 1.898142 -1.313164 3.153940 0.401534 1.464022 -1.422962 0.081899 -0.975403 0.264892 -0.085905 -0.048359 -0.929216 0.053837 0.676110 0.556670 0.094663 0.111661 -0.124777 -0.692721 -0.697960 -0.568760 
